,time,temp,RH,wind,SW_direct,SW_diffuse,LW_in,press
16205,2021-11-06 05:00:00,-15.241,84.066,0.164,0.0,-0.0,203.212,802.328
16206,2021-11-06 06:00:00,-15.379,80.94,0.284,0.0,-0.0,203.704,802.534
16207,2021-11-06 07:00:00,-17.614,80.623,0.345,8.543,12.764,185.048,802.888
16208,2021-11-06 08:00:00,-15.916,77.732,0.507,93.996,57.624,179.751,803.321
16209,2021-11-06 09:00:00,-11.178,72.675,0.322,195.766,89.783,189.682,803.557
16210,2021-11-06 10:00:00,-5.974,52.593,0.226,328.519,94.093,179.926,803.68
16211,2021-11-06 11:00:00,-2.908,49.367,0.404,396.206,98.433,180.272,803.698
16212,2021-11-06 12:00:00,-1.639,44.064,0.535,399.948,103.084,178.438,803.193
16213,2021-11-06 13:00:00,-1.125,47.216,0.525,360.498,95.551,179.458,802.961
16214,2021-11-06 14:00:00,-1.708,54.977,0.458,273.772,82.885,178.131,802.925
16215,2021-11-06 15:00:00,-2.668,59.188,0.374,149.952,63.162,178.595,802.568
16216,2021-11-06 16:00:00,-4.45,65.638,0.207,35.721,24.568,176.095,802.706
16217,2021-11-06 17:00:00,-7.908,73.933,0.2,0.0,-0.0,175.11,802.786
16218,2021-11-06 18:00:00,-10.563,77.317,0.308,0.0,-0.0,172.809,802.585
16219,2021-11-06 19:00:00,-11.916,73.419,0.5,0.0,-0.0,162.932,802.571
16220,2021-11-06 20:00:00,-13.333,67.276,0.397,0.0,-0.0,162.175,802.67
16221,2021-11-06 21:00:00,-14.159,58.365,0.377,0.0,-0.0,166.142,802.424
16222,2021-11-06 22:00:00,-13.679,44.781,0.35,0.0,-0.0,165.853,802.204
16223,2021-11-06 23:00:00,-13.137,37.577,0.352,0.0,-0.0,168.45,801.963
16224,2021-11-07 00:00:00,-11.153,34.613,0.484,0.0,-0.0,170.58,801.964
16225,2021-11-07 01:00:00,-11.047,31.669,0.566,0.0,-0.0,173.615,801.775
16226,2021-11-07 02:00:00,-13.587,36.076,0.271,0.0,-0.0,188.772,801.795
16227,2021-11-07 03:00:00,-12.656,33.175,0.376,0.0,-0.0,181.624,801.616
16228,2021-11-07 04:00:00,-13.764,33.945,0.407,0.0,-0.0,181.149,801.139
16229,2021-11-07 05:00:00,-13.518,35.69,0.357,0.0,-0.0,187.088,801.206
16230,2021-11-07 06:00:00,-13.152,30.552,0.224,0.0,-0.0,186.778,801.163
16231,2021-11-07 07:00:00,-11.725,26.5,0.199,9.563,10.071,191.308,801.311
16232,2021-11-07 08:00:00,-9.605,22.638,0.281,89.762,54.172,193.106,801.354
16233,2021-11-07 09:00:00,-6.536,23.54,0.237,217.085,76.435,191.94,800.875
16234,2021-11-07 10:00:00,-4.554,26.388,0.291,324.323,88.388,195.486,800.725
16235,2021-11-07 11:00:00,-1.92,33.498,0.469,345.68,120.736,203.647,800.482
16236,2021-11-07 12:00:00,0.045,38.068,0.332,325.407,139.683,205.003,800.069
16237,2021-11-07 13:00:00,0.518,41.589,0.456,348.553,95.049,197.276,799.492
16238,2021-11-07 14:00:00,0.559,38.875,0.813,263.528,79.627,200.637,799.616
16239,2021-11-07 15:00:00,0.525,31.571,0.51,142.14,59.929,203.148,799.202
16240,2021-11-07 16:00:00,-0.881,37.817,0.903,30.694,22.739,207.3,798.828
16241,2021-11-07 17:00:00,-2.303,41.851,0.877,0.0,-0.0,211.456,799.551
16242,2021-11-07 18:00:00,-2.807,42.648,0.334,0.0,-0.0,213.475,799.268
16243,2021-11-07 19:00:00,-3.543,45.458,0.74,0.0,-0.0,218.212,799.149
16244,2021-11-07 20:00:00,-3.977,46.19,0.38,0.0,-0.0,221.979,798.991
16245,2021-11-07 21:00:00,-4.798,52.622,0.608,0.0,-0.0,223.976,798.622
16246,2021-11-07 22:00:00,-4.491,43.667,0.751,0.0,-0.0,228.136,798.619
16247,2021-11-07 23:00:00,-5.332,45.905,0.999,0.0,-0.0,254.465,798.273
16248,2021-11-08 00:00:00,-5.423,46.912,0.828,0.0,-0.0,231.314,798.137
16249,2021-11-08 01:00:00,-5.493,50.854,0.911,0.0,-0.0,249.578,797.912
16250,2021-11-08 02:00:00,-4.66,50.657,0.549,0.0,-0.0,246.685,797.825
16251,2021-11-08 03:00:00,-5.084,55.053,1.072,0.0,-0.0,258.867,797.197
16252,2021-11-08 04:00:00,-5.608,61.573,1.112,0.0,-0.0,264.724,796.955
16253,2021-11-08 05:00:00,-5.693,67.937,1.303,0.0,-0.0,269.493,796.885
16254,2021-11-08 06:00:00,-5.106,72.927,1.223,0.0,-0.0,269.265,796.858
16255,2021-11-08 07:00:00,-5.119,75.085,0.923,2.671,7.274,279.289,797.244
16256,2021-11-08 08:00:00,-4.428,75.162,0.549,25.452,62.277,281.29,797.284
16257,2021-11-08 09:00:00,-3.277,76.791,0.601,111.056,112.109,258.863,797.111
16258,2021-11-08 10:00:00,-1.914,77.805,0.827,205.367,127.828,243.307,797.281
16259,2021-11-08 11:00:00,-0.548,71.641,1.164,294.411,108.356,224.704,797.393
16260,2021-11-08 12:00:00,0.14,68.282,1.164,314.735,104.999,215.187,797.242
16261,2021-11-08 13:00:00,0.342,66.913,1.145,290.644,103.654,212.051,797.425
16262,2021-11-08 14:00:00,0.091,68.903,0.944,213.532,74.096,226.837,797.218
16263,2021-11-08 15:00:00,-1.105,76.019,0.737,115.517,56.882,213.528,797.555
16264,2021-11-08 16:00:00,-1.302,80.097,0.34,26.901,22.042,205.541,797.664
16265,2021-11-08 17:00:00,-2.376,86.445,0.287,0.0,-0.0,194.697,798.091
16266,2021-11-08 18:00:00,-5.064,87.6,0.191,0.0,-0.0,191.69,798.666
16267,2021-11-08 19:00:00,-6.525,87.628,0.136,0.0,-0.0,191.476,798.891
16268,2021-11-08 20:00:00,-8.342,86.12,0.155,0.0,-0.0,192.878,798.961
16269,2021-11-08 21:00:00,-9.722,85.174,0.132,0.0,-0.0,198.892,799.184
16270,2021-11-08 22:00:00,-11.238,79.983,0.147,0.0,-0.0,202.684,799.222
16271,2021-11-08 23:00:00,-13.245,77.016,0.269,0.0,-0.0,213.015,799.086
16272,2021-11-09 00:00:00,-12.04,69.057,0.038,0.0,-0.0,191.562,799.094
16273,2021-11-09 01:00:00,-10.725,54.432,0.127,0.0,-0.0,187.281,799.107
16274,2021-11-09 02:00:00,-9.841,45.429,0.434,0.0,-0.0,188.187,799.303
16275,2021-11-09 03:00:00,-9.571,42.036,0.64,0.0,-0.0,189.924,799.1
16276,2021-11-09 04:00:00,-9.542,39.823,0.424,0.0,-0.0,188.662,799.344
16277,2021-11-09 05:00:00,-8.722,40.221,0.108,0.0,-0.0,191.508,799.645
16278,2021-11-09 06:00:00,-8.475,43.007,0.723,0.0,-0.0,189.058,800.101
16279,2021-11-09 07:00:00,-8.185,46.493,1.675,8.203,8.976,179.037,800.504
16280,2021-11-09 08:00:00,-6.534,48.011,2.081,94.059,49.891,187.163,801.083
16281,2021-11-09 09:00:00,-4.722,48.709,2.258,216.153,75.649,192.568,801.595
16282,2021-11-09 10:00:00,-3.928,48.679,0.904,315.024,87.516,199.884,801.964
16283,2021-11-09 11:00:00,-1.459,48.385,2.162,376.235,92.592,209.344,801.776
16284,2021-11-09 12:00:00,-0.979,52.286,2.199,373.879,96.5,219.785,801.685
16285,2021-11-09 13:00:00,-0.597,54.859,2.348,312.391,94.308,227.879,801.782
16286,2021-11-09 14:00:00,-0.99,56.909,2.48,218.257,83.716,232.602,801.93
16287,2021-11-09 15:00:00,-1.45,56.201,2.709,116.84,61.798,232.937,802.583
16288,2021-11-09 16:00:00,-1.787,60.144,2.797,23.159,20.073,229.538,803.064
16289,2021-11-09 17:00:00,-1.954,63.377,2.889,0.0,-0.0,228.243,803.693
16290,2021-11-09 18:00:00,-2.09,66.833,2.837,0.0,-0.0,234.856,804.028
16291,2021-11-09 19:00:00,-2.114,68.879,2.871,0.0,-0.0,242.754,804.128
16292,2021-11-09 20:00:00,-2.637,71.928,2.61,0.0,-0.0,238.591,804.376
16293,2021-11-09 21:00:00,-2.809,75.119,2.719,0.0,-0.0,243.314,804.522
16294,2021-11-09 22:00:00,-2.009,80.948,2.108,0.0,-0.0,240.175,804.909
16295,2021-11-09 23:00:00,-1.567,79.905,2.029,0.0,-0.0,247.352,805.386
16296,2021-11-10 00:00:00,-1.229,80.649,2.012,0.0,-0.0,257.586,805.32
16297,2021-11-10 01:00:00,-1.314,82.164,2.149,0.0,-0.0,257.351,804.984
16298,2021-11-10 02:00:00,-1.147,83.386,2.216,0.0,-0.0,278.022,804.554
16299,2021-11-10 03:00:00,-1.462,86.254,2.26,0.0,-0.0,285.417,804.322
16300,2021-11-10 04:00:00,-1.788,87.059,2.478,0.0,-0.0,294.467,804.166
16301,2021-11-10 05:00:00,-1.816,87.748,2.674,0.0,-0.0,289.862,803.956
16302,2021-11-10 06:00:00,-1.918,88.048,2.845,0.0,-0.0,275.9,803.966
16303,2021-11-10 07:00:00,-1.482,86.599,2.786,0.441,8.148,284.429,804.567
16304,2021-11-10 08:00:00,-0.619,84.533,2.233,14.351,57.224,291.16,805.006
16305,2021-11-10 09:00:00,0.252,86.729,1.823,31.21,117.697,290.004,804.935
16306,2021-11-10 10:00:00,1.821,86.331,1.72,3.49,157.306,305.892,805.088
16307,2021-11-10 11:00:00,2.263,85.936,1.712,2.23,210.115,296.161,804.69
16308,2021-11-10 12:00:00,2.666,86.64,1.817,18.031,227.029,294.256,804.306
16309,2021-11-10 13:00:00,2.677,86.6,2.244,35.28,206.073,297.695,803.513
16310,2021-11-10 14:00:00,2.337,87.818,2.127,11.63,123.61,302.122,803.889
16311,2021-11-10 15:00:00,2.368,86.141,2.089,7.799,61.456,302.618,803.691
16312,2021-11-10 16:00:00,1.633,88.625,2.233,3.566,15.948,298.744,803.758
16313,2021-11-10 17:00:00,1.855,88.714,2.246,0.0,-0.0,303.139,804.003
16314,2021-11-10 18:00:00,1.043,89.597,2.271,0.0,-0.0,287.297,804.148
16315,2021-11-10 19:00:00,0.771,90.439,2.43,0.0,-0.0,287.029,804.268
16316,2021-11-10 20:00:00,1.08,90.96,2.484,0.0,-0.0,290.568,804.383
16317,2021-11-10 21:00:00,0.58,90.674,2.607,0.0,-0.0,283.815,804.224
16318,2021-11-10 22:00:00,1.494,90.935,1.869,0.0,-0.0,289.23,803.517
16319,2021-11-10 23:00:00,1.091,92.062,2.099,0.0,-0.0,287.457,803.695
16320,2021-11-11 00:00:00,1.783,91.417,2.427,0.0,-0.0,296.768,803.598
16321,2021-11-11 01:00:00,1.642,90.795,2.569,0.0,-0.0,295.826,803.341
16322,2021-11-11 02:00:00,1.511,91.478,2.667,0.0,-0.0,301.687,803.266
16323,2021-11-11 03:00:00,1.377,91.107,2.64,0.0,-0.0,303.31,803.204
16324,2021-11-11 04:00:00,0.803,90.768,2.46,0.0,-0.0,300.998,803.456
16325,2021-11-11 05:00:00,0.245,91.069,2.356,0.0,-0.0,291.542,803.433
16326,2021-11-11 06:00:00,-0.101,91.27,2.103,0.0,-0.0,286.255,803.436
16327,2021-11-11 07:00:00,0.112,91.303,1.945,2.344,6.788,283.808,803.829
16328,2021-11-11 08:00:00,0.344,90.998,1.491,34.31,56.192,292.715,804.166
16329,2021-11-11 09:00:00,0.607,91.914,1.046,99.83,105.569,286.808,804.058
16330,2021-11-11 10:00:00,1.974,92.628,0.825,123.215,156.261,280.858,804.051
16331,2021-11-11 11:00:00,2.719,88.144,1.447,249.933,143.581,272.914,803.822
16332,2021-11-11 12:00:00,3.901,83.169,1.37,256.85,149.186,261.681,803.466
16333,2021-11-11 13:00:00,4.683,79.061,0.98,231.247,137.72,261.171,803.158
16334,2021-11-11 14:00:00,5.014,74.958,0.676,179.348,104.528,253.263,802.952
16335,2021-11-11 15:00:00,4.798,77.401,0.421,99.25,64.108,257.611,802.997
16336,2021-11-11 16:00:00,2.591,88.977,0.614,20.248,18.734,248.301,802.926
16337,2021-11-11 17:00:00,-0.053,92.511,0.686,0.0,-0.0,251.732,803.127
16338,2021-11-11 18:00:00,0.214,93.677,0.527,0.0,-0.0,265.619,803.279
16339,2021-11-11 19:00:00,-0.283,91.166,0.797,0.0,-0.0,262.084,803.099
16340,2021-11-11 20:00:00,-0.551,89.352,0.974,0.0,-0.0,277.698,803.051
16341,2021-11-11 21:00:00,-1.154,88.633,1.038,0.0,-0.0,275.218,802.462
16342,2021-11-11 22:00:00,-0.885,89.824,0.579,0.0,-0.0,255.913,802.396
16343,2021-11-11 23:00:00,-1.737,90.639,0.567,0.0,-0.0,258.31,802.013
16344,2021-11-12 00:00:00,-3.281,90.151,0.675,0.0,-0.0,260.019,801.722
16345,2021-11-12 01:00:00,-3.056,87.877,0.838,0.0,-0.0,252.467,801.62
16346,2021-11-12 02:00:00,-2.984,89.182,0.584,0.0,-0.0,253.894,801.131
16347,2021-11-12 03:00:00,-2.141,86.451,0.446,0.0,-0.0,245.39,800.65
16348,2021-11-12 04:00:00,-1.683,86.537,0.364,0.0,-0.0,242.797,800.566
16349,2021-11-12 05:00:00,-1.526,85.193,0.395,0.0,-0.0,239.807,800.55
16350,2021-11-12 06:00:00,-1.614,84.588,0.403,0.0,-0.0,242.247,800.341
16351,2021-11-12 07:00:00,-1.648,84.054,0.489,3.037,7.135,249.756,800.44
16352,2021-11-12 08:00:00,-1.122,85.228,0.89,52.756,54.411,247.705,800.418
16353,2021-11-12 09:00:00,0.753,80.472,1.158,147.533,93.925,246.835,800.297
16354,2021-11-12 10:00:00,1.228,87.21,1.293,257.606,100.889,245.08,800.278
16355,2021-11-12 11:00:00,3.536,78.481,1.707,337.44,91.049,244.256,799.629
16356,2021-11-12 12:00:00,4.286,76.443,1.682,347.558,89.128,246.057,799.462
16357,2021-11-12 13:00:00,4.515,77.101,1.416,311.383,83.292,247.106,799.116
16358,2021-11-12 14:00:00,4.149,78.688,1.363,226.8,73.471,246.442,798.972
16359,2021-11-12 15:00:00,3.723,78.051,1.559,113.992,54.685,245.782,798.776
16360,2021-11-12 16:00:00,1.367,87.513,1.653,18.812,18.046,241.88,798.779
16361,2021-11-12 17:00:00,-0.054,91.402,1.585,0.0,-0.0,241.405,799.072
16362,2021-11-12 18:00:00,-0.105,91.038,1.532,0.0,-0.0,240.389,799.137
16363,2021-11-12 19:00:00,-0.805,91.474,1.672,0.0,-0.0,241.88,799.076
16364,2021-11-12 20:00:00,-1.439,93.282,1.65,0.0,-0.0,246.817,799.064
16365,2021-11-12 21:00:00,-2.238,92.612,1.372,0.0,-0.0,254.376,799.15
16366,2021-11-12 22:00:00,-1.872,93.327,0.636,0.0,-0.0,247.47,798.581
16367,2021-11-12 23:00:00,-1.563,89.947,0.663,0.0,-0.0,244.662,798.622
16368,2021-11-13 00:00:00,-2.812,91.007,0.769,0.0,-0.0,244.034,798.485
16369,2021-11-13 01:00:00,-3.484,92.06,0.637,0.0,-0.0,247.448,798.437
16370,2021-11-13 02:00:00,-3.806,91.781,0.708,0.0,-0.0,241.391,798.022
16371,2021-11-13 03:00:00,-3.768,91.205,0.666,0.0,-0.0,242.329,797.524
16372,2021-11-13 04:00:00,-3.59,90.596,0.508,0.0,-0.0,242.244,797.344
16373,2021-11-13 05:00:00,-3.942,91.146,0.279,0.0,-0.0,243.392,797.515
16374,2021-11-13 06:00:00,-3.372,89.902,0.341,0.0,-0.0,258.706,797.336
16375,2021-11-13 07:00:00,-2.239,90.641,0.45,0.932,4.929,276.635,797.496
16376,2021-11-13 08:00:00,-1.571,90.355,0.427,37.082,37.462,278.283,797.75
16377,2021-11-13 09:00:00,-0.654,90.925,0.458,23.335,69.321,278.757,797.441
16378,2021-11-13 10:00:00,0.459,91.593,0.441,62.622,119.843,291.003,797.256
16379,2021-11-13 11:00:00,1.017,86.987,0.625,144.849,160.258,278.482,796.776
16380,2021-11-13 12:00:00,0.797,89.487,0.781,78.17,159.566,282.749,796.083
16381,2021-11-13 13:00:00,0.657,92.07,0.857,61.866,117.495,292.997,795.848
16382,2021-11-13 14:00:00,0.132,95.442,0.331,15.133,79.347,299.925,795.609
16383,2021-11-13 15:00:00,0.039,96.912,0.465,29.522,70.111,281.582,795.266
16384,2021-11-13 16:00:00,-0.322,99.457,0.706,6.426,15.725,269.515,795.213
16385,2021-11-13 17:00:00,-0.504,99.043,0.787,0.0,-0.0,276.442,795.404
16386,2021-11-13 18:00:00,-1.618,99.556,0.733,0.0,-0.0,266.411,795.367
16387,2021-11-13 19:00:00,-1.504,96.326,0.549,0.0,-0.0,279.831,795.322
16388,2021-11-13 20:00:00,-1.648,96.144,0.405,0.0,-0.0,277.548,795.123
16389,2021-11-13 21:00:00,-1.109,94.993,0.483,0.0,-0.0,276.271,795.035
16390,2021-11-13 22:00:00,-1.314,96.003,0.532,0.0,-0.0,280.28,795.082
16391,2021-11-13 23:00:00,-1.537,96.395,0.554,0.0,-0.0,283.412,794.828
16392,2021-11-14 00:00:00,-1.643,95.949,1.033,0.0,-0.0,276.817,794.253
16393,2021-11-14 01:00:00,-1.615,97.399,1.039,0.0,-0.0,280.031,794.228
16394,2021-11-14 02:00:00,-1.681,99.297,1.06,0.0,-0.0,298.373,794.052
16395,2021-11-14 03:00:00,-1.9,99.991,1.22,0.0,-0.0,296.261,793.755
16396,2021-11-14 04:00:00,-1.713,99.177,1.251,0.0,-0.0,286.965,793.704
16397,2021-11-14 05:00:00,-2.018,98.5,0.994,0.0,-0.0,277.833,793.625
16398,2021-11-14 06:00:00,-1.729,98.351,0.872,0.0,-0.0,267.87,793.612
16399,2021-11-14 07:00:00,-1.275,96.473,0.626,0.542,4.943,282.321,793.765
16400,2021-11-14 08:00:00,-1.646,96.477,0.835,6.968,45.546,293.957,794.024
16401,2021-11-14 09:00:00,-1.257,97.523,0.887,28.174,103.058,284.707,793.981
16402,2021-11-14 10:00:00,-0.839,97.334,1.341,37.283,156.965,291.677,793.942
16403,2021-11-14 11:00:00,-0.566,95.759,1.28,52.366,207.883,283.437,794.008
16404,2021-11-14 12:00:00,-0.119,92.186,0.932,46.066,200.877,287.211,794.176
16405,2021-11-14 13:00:00,0.178,89.618,0.891,56.99,180.4,286.658,794.328
16406,2021-11-14 14:00:00,0.111,90.449,1.06,20.84,138.976,286.027,794.426
16407,2021-11-14 15:00:00,-0.255,93.115,1.166,15.838,80.811,286.883,794.679
16408,2021-11-14 16:00:00,-0.595,92.146,1.417,4.423,19.16,273.164,794.97
16409,2021-11-14 17:00:00,-0.694,93.655,1.286,0.0,-0.0,289.726,795.566
16410,2021-11-14 18:00:00,-0.923,91.786,1.591,0.0,-0.0,277.559,796.135
16411,2021-11-14 19:00:00,-0.828,91.484,1.756,0.0,-0.0,260.497,796.5
16412,2021-11-14 20:00:00,-0.98,90.994,1.919,0.0,-0.0,283.448,796.78
16413,2021-11-14 21:00:00,-1.945,90.606,2.069,0.0,-0.0,277.113,797.007
16414,2021-11-14 22:00:00,-1.994,88.015,1.815,0.0,-0.0,260.44,797.43
16415,2021-11-14 23:00:00,-1.894,87.736,1.952,0.0,-0.0,258.107,797.354
16416,2021-11-15 00:00:00,-1.861,88.269,2.157,0.0,-0.0,245.904,797.568
16417,2021-11-15 01:00:00,-1.486,87.932,2.011,0.0,-0.0,234.31,797.403
16418,2021-11-15 02:00:00,-0.935,86.83,1.793,0.0,-0.0,233.101,797.391
16419,2021-11-15 03:00:00,-1.131,88.113,1.762,0.0,-0.0,238.448,797.335
16420,2021-11-15 04:00:00,-1.568,87.85,1.642,0.0,-0.0,244.809,797.376
16421,2021-11-15 05:00:00,-1.889,87.987,1.489,0.0,-0.0,249.453,797.321
16422,2021-11-15 06:00:00,-2.552,88.723,1.533,0.0,-0.0,256.127,797.435
16423,2021-11-15 07:00:00,-2.782,88.461,1.696,0.151,4.641,279.595,797.91
16424,2021-11-15 08:00:00,-2.073,85.517,1.728,14.616,63.499,262.794,798.111
16425,2021-11-15 09:00:00,-0.179,81.517,1.699,38.128,117.244,263.772,798.264
16426,2021-11-15 10:00:00,0.563,86.125,1.435,22.176,185.107,277.594,798.282
16427,2021-11-15 11:00:00,1.112,84.962,1.424,77.049,209.886,271.202,798.171
16428,2021-11-15 12:00:00,1.013,85.709,1.273,119.423,201.838,270.788,797.98
16429,2021-11-15 13:00:00,0.78,88.685,1.457,99.326,152.936,278.618,798.018
16430,2021-11-15 14:00:00,0.465,89.435,1.45,46.267,149.518,274.851,797.968
16431,2021-11-15 15:00:00,-0.065,90.193,1.568,32.873,75.424,275.625,798.151
16432,2021-11-15 16:00:00,-0.666,90.033,2.193,6.464,17.043,261.232,798.502
16433,2021-11-15 17:00:00,-0.712,89.626,2.148,0.0,-0.0,264.135,798.676
16434,2021-11-15 18:00:00,-1.394,89.86,2.13,0.0,-0.0,249.646,798.93
16435,2021-11-15 19:00:00,-1.176,89.825,2.122,0.0,-0.0,296.889,799.185
16436,2021-11-15 20:00:00,-0.892,89.727,2.085,0.0,-0.0,258.706,799.475
16437,2021-11-15 21:00:00,-0.522,90.378,2.163,0.0,-0.0,240.82,799.623
16438,2021-11-15 22:00:00,0.265,90.916,1.891,0.0,-0.0,252.253,799.827
16439,2021-11-15 23:00:00,-0.068,90.692,1.962,0.0,-0.0,243.931,799.763
16440,2021-11-16 00:00:00,-0.271,90.769,1.803,0.0,-0.0,253.355,799.614
16441,2021-11-16 01:00:00,-1.118,91.637,1.842,0.0,-0.0,245.219,799.57
16442,2021-11-16 02:00:00,-1.417,92.094,1.248,0.0,-0.0,249.799,799.509
16443,2021-11-16 03:00:00,-2.034,93.727,0.987,0.0,-0.0,249.139,799.033
16444,2021-11-16 04:00:00,-1.847,91.627,0.91,0.0,-0.0,254.258,799.034
16445,2021-11-16 05:00:00,-2.045,91.305,0.801,0.0,-0.0,253.256,799.008
16446,2021-11-16 06:00:00,-2.033,91.037,0.849,0.0,-0.0,259.366,799.082
16447,2021-11-16 07:00:00,-1.952,89.362,0.785,0.932,4.658,250.355,799.243
16448,2021-11-16 08:00:00,-1.26,86.787,0.614,28.312,52.274,260.739,799.429
16449,2021-11-16 09:00:00,-0.939,86.269,0.542,98.532,108.51,246.828,799.346
16450,2021-11-16 10:00:00,-0.853,87.862,0.452,136.533,149.663,255.97,799.284
16451,2021-11-16 11:00:00,0.155,85.244,0.395,165.765,187.878,265.801,798.957
16452,2021-11-16 12:00:00,1.258,80.135,0.191,195.615,181.159,245.319,798.604
16453,2021-11-16 13:00:00,1.527,78.146,0.316,180.986,151.486,246.906,798.217
16454,2021-11-16 14:00:00,1.318,79.022,0.37,128.545,126.61,246.35,798.026
16455,2021-11-16 15:00:00,0.783,83.591,0.63,47.59,84.259,249.892,797.944
16456,2021-11-16 16:00:00,0.942,85.848,0.631,3.83,17.929,258.403,797.846
16457,2021-11-16 17:00:00,0.201,89.477,0.351,0.0,-0.0,267.574,797.958
16458,2021-11-16 18:00:00,-0.127,89.533,0.263,0.0,-0.0,274.84,797.949
16459,2021-11-16 19:00:00,-0.397,88.463,0.813,0.0,-0.0,273.1,797.891
16460,2021-11-16 20:00:00,-0.686,88.553,0.984,0.0,-0.0,271.316,798.013
16461,2021-11-16 21:00:00,-0.565,87.401,0.972,0.0,-0.0,278.015,798.008
16462,2021-11-16 22:00:00,-0.129,88.675,0.854,0.0,-0.0,295.919,797.914
16463,2021-11-16 23:00:00,-0.122,88.468,1.001,0.0,-0.0,289.676,797.706
16464,2021-11-17 00:00:00,0.077,89.42,1.102,0.0,-0.0,283.883,797.635
16465,2021-11-17 01:00:00,0.304,89.693,0.844,0.0,-0.0,286.302,797.621
16466,2021-11-17 02:00:00,0.479,89.016,0.57,0.0,-0.0,281.24,797.632
16467,2021-11-17 03:00:00,0.56,88.874,0.523,0.0,-0.0,265.437,797.526
16468,2021-11-17 04:00:00,0.396,88.958,0.401,0.0,-0.0,258.096,797.353
16469,2021-11-17 05:00:00,0.033,89.223,0.344,0.0,-0.0,262.659,797.33
16470,2021-11-17 06:00:00,-0.512,89.69,0.246,0.0,-0.0,266.119,797.488
16471,2021-11-17 07:00:00,-0.787,89.836,0.143,1.499,3.473,239.665,797.779
16472,2021-11-17 08:00:00,-0.671,90.329,0.046,37.019,37.45,258.856,798.452
16473,2021-11-17 09:00:00,-0.241,89.77,0.326,106.52,73.79,259.352,798.708
16474,2021-11-17 10:00:00,0.336,85.973,0.723,138.322,112.342,263.361,799.303
16475,2021-11-17 11:00:00,0.403,89.964,0.366,133.648,162.509,258.674,799.265
16476,2021-11-17 12:00:00,0.815,86.722,0.61,107.654,183.439,271.855,799.133
16477,2021-11-17 13:00:00,0.561,90.669,0.985,148.05,136.76,259.612,799.215
16478,2021-11-17 14:00:00,0.268,92.206,1.071,114.811,95.53,265.049,799.176
16479,2021-11-17 15:00:00,-0.446,95.542,1.203,51.899,59.834,250.901,799.401
16480,2021-11-17 16:00:00,-1.099,98.369,1.038,8.883,13.253,253.634,799.755
16481,2021-11-17 17:00:00,-1.47,98.535,0.767,0.0,-0.0,270.927,800.354
16482,2021-11-17 18:00:00,-0.945,95.082,0.638,0.0,-0.0,251.183,800.96
16483,2021-11-17 19:00:00,-0.935,92.716,0.418,0.0,-0.0,276.203,801.22
16484,2021-11-17 20:00:00,-1.88,94.809,0.927,0.0,-0.0,259.259,801.659
16485,2021-11-17 21:00:00,-2.856,94.135,0.696,0.0,-0.0,249.05,801.882
16486,2021-11-17 22:00:00,-1.871,96.781,1.065,0.0,-0.0,251.911,802.508
16487,2021-11-17 23:00:00,-2.124,96.35,0.782,0.0,-0.0,266.739,802.948
16488,2021-11-18 00:00:00,-2.07,95.03,0.668,0.0,-0.0,264.867,802.754
16489,2021-11-18 01:00:00,-2.43,94.941,0.553,0.0,-0.0,265.134,802.954
16490,2021-11-18 02:00:00,-3.121,94.791,0.178,0.0,-0.0,257.329,802.986
16491,2021-11-18 03:00:00,-3.807,92.928,0.282,0.0,-0.0,261.66,802.894
16492,2021-11-18 04:00:00,-4.422,92.838,0.112,0.0,-0.0,260.418,803.179
16493,2021-11-18 05:00:00,-4.692,92.029,0.185,0.0,-0.0,257.754,803.404
16494,2021-11-18 06:00:00,-5.121,92.743,0.167,0.0,-0.0,257.518,803.708
16495,2021-11-18 07:00:00,-5.323,90.977,0.425,0.176,3.937,246.271,804.834
16496,2021-11-18 08:00:00,-4.838,90.665,0.211,15.485,57.491,253.106,804.816
16497,2021-11-18 09:00:00,-3.027,88.579,0.104,60.215,115.047,249.977,805.046
16498,2021-11-18 10:00:00,-2.131,83.088,0.093,133.9,151.362,241.031,805.498
16499,2021-11-18 11:00:00,0.079,70.833,0.63,305.94,92.999,218.401,805.241
16500,2021-11-18 12:00:00,1.516,65.495,1.009,299.048,97.706,219.282,805.521
16501,2021-11-18 13:00:00,1.703,63.727,0.416,259.799,102.72,220.944,805.154
16502,2021-11-18 14:00:00,1.252,67.328,0.68,172.733,95.562,231.2,805.323
16503,2021-11-18 15:00:00,0.882,69.265,0.702,79.884,64.925,221.023,805.624
16504,2021-11-18 16:00:00,0.292,74.049,0.365,12.865,14.214,217.217,805.684
16505,2021-11-18 17:00:00,-1.359,79.605,0.266,0.0,-0.0,214.256,805.987
16506,2021-11-18 18:00:00,-3.167,79.959,0.247,0.0,-0.0,216.885,806.532
16507,2021-11-18 19:00:00,-3.862,76.147,0.275,0.0,-0.0,219.917,806.837
16508,2021-11-18 20:00:00,-3.765,69.107,0.252,0.0,-0.0,221.219,807.301
16509,2021-11-18 21:00:00,-2.755,60.439,0.326,0.0,-0.0,215.932,807.304
16510,2021-11-18 22:00:00,-3.345,55.508,0.525,0.0,-0.0,218.223,807.625
16511,2021-11-18 23:00:00,-3.281,50.681,0.625,0.0,-0.0,225.942,807.466
16512,2021-11-19 00:00:00,-3.709,48.597,0.604,0.0,-0.0,225.5,807.32
